400., 17.529880478087676
414.336917562724, 17.529880478087676
427.2401433691756, 16.972111553784885
444.44444444444446, 16.135458167330682
470.96774193548384, 16.693227091633474
486.7383512544803, 16.972111553784885
504.6594982078853, 16.972111553784885
520.4301075268817, 17.529880478087676
539.068100358423, 17.250996015936266
562.0071684587814, 17.529880478087676
594.2652329749104, 18.36653386454185
627.2401433691757, 18.08764940239044
656.6308243727599, 18.924302788844642
691.0394265232974, 19.760956175298816
723.2974910394265, 20.59760956175299
760.573476702509, 21.15537848605581
782.078853046595, 22.549800796812747
800., 23.94422310756974
