400., 48.633540372670815
430.10752688172045, 50.590062111801245
446.59498207885304, 53.66459627329193
461.64874551971326, 57.577639751552795
475.26881720430106, 63.447204968944106
496.0573476702509, 67.9192546583851
507.5268817204301, 67.63975155279503
518.9964157706092, 59.25465838509317
533.3333333333333, 54.78260869565218
554.8387096774193, 49.192546583850934
589.247311827957, 46.67701863354038
615.7706093189964, 50.03105590062112
639.426523297491, 53.38509316770187
660.2150537634409, 53.10559006211181
688.1720430107526, 50.03105590062112
710.3942652329749, 48.07453416149069
727.5985663082438, 50.03105590062112
759.8566308243728, 50.590062111801245
800., 53.944099378881994
