400., 20.683229813664596
414.336917562724, 20.403726708074544
425.80645161290323, 20.403726708074544
439.42652329749103, 19.565217391304344
456.63082437275983, 20.403726708074544
469.5340501792115, 19.84472049689441
486.7383512544803, 19.565217391304344
497.4910394265233, 19.006211180124225
513.2616487455197, 19.565217391304344
537.6344086021505, 20.124223602484477
559.1397849462365, 20.124223602484477
596.415770609319, 20.683229813664596
620.7885304659499, 20.683229813664596
645.1612903225806, 20.683229813664596
661.6487455197132, 21.52173913043478
687.4551971326165, 21.52173913043478
707.5268817204301, 22.0807453416149
727.5985663082438, 22.9192546583851
762.7240143369175, 23.47826086956522
787.8136200716846, 25.15527950310559
800., 25.714285714285722
